127.0.0.1 [08/Apr/2025:15:09:22 -0500] PUBLISH "live" "stream_2" "" - 71439273 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (1m 37s)
127.0.0.1 [08/Apr/2025:15:09:38 -0500] PUBLISH "live" "stream_2" "" - 5087570 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (8s)
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-22.ts HTTP/1.1" 200 3246384 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-23.ts HTTP/1.1" 200 3245632 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-24.ts HTTP/1.1" 200 3239616 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-25.ts HTTP/1.1" 200 3240932 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-26.ts HTTP/1.1" 200 3243188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-27.ts HTTP/1.1" 200 3241496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:36 -0500] "GET /hls/stream_2-28.ts HTTP/1.1" 200 3246572 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:38 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 200 674 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:42 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 200 674 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
127.0.0.1 - - [08/Apr/2025:15:29:46 -0500] "GET /hls/stream_2.m3u8 HTTP/1.1" 200 674 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 AVG/133.0.0.0"
